Name,Symbol,Accession,Description,Entrez,Gene Symbol,Ensembl,MitoCarta2_List,Matrix,IMS,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,Chromosome,Modifications,Acetyl (K) Count,Acetyl (K) Positions,S3KO_126_Proteins,S3KO_127C_Proteins,S3KO_129N_Proteins,S3FL_127N_Proteins,S3FL_130N_Proteins,DFC_128N_Proteins,DFC_129C_Proteins,DKO_128C_Proteins,DKO_130C_Proteins,DKO_131_Proteins,S3KO_126_Proteins_norm,S3KO_127C_Proteins_norm,S3KO_129N_Proteins_norm,S3FL_127N_Proteins_norm,S3FL_130N_Proteins_norm,DFC_128N_Proteins_norm,DFC_129C_Proteins_norm,DKO_128C_Proteins_norm,DKO_130C_Proteins_norm,DKO_131_Proteins_norm,S3KO_126_Proteins_norm_log2,S3KO_127C_Proteins_norm_log2,S3KO_129N_Proteins_norm_log2,S3FL_127N_Proteins_norm_log2,S3FL_130N_Proteins_norm_log2,DFC_128N_Proteins_norm_log2,DFC_129C_Proteins_norm_log2,DKO_128C_Proteins_norm_log2,DKO_130C_Proteins_norm_log2,DKO_131_Proteins_norm_log2,A,DKOvsDFC_Log2FC,S3KOvsS3FL_Log2FC,DKOvsS3KO_Log2FC,DFCvsS3FL_Log2FC,DKOvsDFC_t,S3KOvsS3FL_t,DKOvsS3KO_t,DFCvsS3FL_t,DKOvsDFC_p_value,S3KOvsS3FL_p_value,DKOvsS3KO_p_value,DFCvsS3FL_p_value,F,F.p.value,DKOvsDFC_significant,S3KOvsS3FL_significant,DKOvsS3KO_significant,DFCvsS3FL_significant
Basement membrane-specific heparan sulfate proteoglycan core protein,Hspg2,E9PZ16,Basement membrane-specific heparan sulfate proteoglycan core protein OS=Mus musculus GN=Hspg2 PE=1 SV=1,15530,Hspg2,ENSMUSG00000028763.17,False,False,False,47,146,603,1,146,4,Phospho [Y3986; S3990],0,,9589.7,9200.8,7958.5,9306.0,9205.6,9488.2,7496.7,7845.3,8846.8,8818.5,8991.737886531393,8710.871336749231,8664.72222671228,8935.07891958013,9093.3197133101,8564.454901878986,9025.465649664213,8622.261381916858,8826.094861840142,8365.181490796165,0.03485405553591292,-0.010928888496374967,-0.018592425112050392,0.025734546622969035,0.05106115226947061,-0.0353844987340306,0.040255441311753515,-0.025679627228639035,0.008029327931545538,-0.06934908410054419,13.099530210046101,-0.0314352657547339,-0.0366202688037198,-0.0307773751083769,-0.0359623781573628,-0.6004224448052049,-0.699457465895357,-0.6572436010031071,-0.627043344779124,0.564568767611915,0.503766786443002,0.5291722567058521,0.547816862224377,0.556665466137591,0.657946057011729,0,0,0,0
Dystrophin,Dmd,P11531,Dystrophin OS=Mus musculus GN=Dmd PE=1 SV=3,13405,Dmd,ENSMUSG00000045103.17,False,False,False,49,177,574,150,171,X,Phospho [S2067; S2070; T2656; S2662; T3541; S3542; S3616; S3617],0,,14820.7,14410.9,13060.5,14351.3,13701.5,13369.5,11526.3,11927.0,13076.8,13954.1,13896.560861644872,13643.541403656149,14219.464050006374,13779.281979214518,13534.383424428426,12067.882191634988,13876.802422095672,13108.193632126542,13046.194928031737,13236.783924785255,0.049483754020696935,0.022974034876462213,0.0826229558213516,0.03725657988637643,0.011385032175045495,-0.15407161524454516,0.04743103845498631,-0.03477524370877738,-0.0416150434824516,-0.020691492799148392,13.712956512667901,0.0209596950646596,0.0273727755421316,-0.0840541749029633,-0.0776410944254913,0.321298044928779,0.41960626043602295,-1.440580125335,-1.0864860348528,0.756082213139585,0.6856324891710409,0.187049228257068,0.308397864983526,1.1767308654314699,0.37670263801949394,0,0,0,0
"Spectrin beta chain, non-erythrocytic 1",Sptbn1,Q62261,"Spectrin beta chain, non-erythrocytic 1 OS=Mus musculus GN=Sptbn1 PE=1 SV=2",20742,Spnb2; Sptbn1,ENSMUSG00000020315.18,False,False,False,67,158,638,7,9,11,Phospho [S2102; S2137; T2327; S2339; S2340; S2357],0,,433.8,407.9,347.9,387.7,408.9,403.1,337.0,331.5,401.0,421.5,406.75056520822534,386.1799428593178,378.77198751940716,372.24694789611175,403.9126652008016,363.85529088208716,405.7227745457121,364.3301910832522,400.06149563660273,399.83262441124725,0.06876692709043475,-0.00610418697407944,-0.03404778481109361,-0.059117403533010204,0.05866596077373387,-0.09201263419934769,0.0651168644723068,-0.09013087116165508,0.044844358043144794,0.04401877029957291,8.59923361330867,0.0130253039238788,0.009764039814729841,-0.00996089937473066,-0.0132221634838796,0.172137555890849,0.12903790645892502,-0.14717746761803902,-0.15951431612378,0.867533689787469,0.900460212109537,0.8865733173641841,0.877152121781748,0.0308197845278987,0.9921582828575278,0,0,0,0
Alpha-actinin-2,Actn2,Q9JI91,Alpha-actinin-2 OS=Mus musculus GN=Actn2 PE=1 SV=2,11472,Actn2,ENSMUSG00000052374.14,False,False,False,86,89,1549,50,66,13,Phospho [S147; T237; T308; T495],0,,26509.4,27708.2,22552.4,26134.6,25489.1,26503.5,21002.3,21710.2,24413.2,26265.8,24856.416397719982,26232.780320506376,24553.65729040724,25092.92000125283,25178.21060056188,23923.192016604804,25285.197115256407,23860.275458388,24356.06310542521,24915.596076538404,0.0023156395971888344,0.08006804651986599,-0.015364744048536494,0.015977688000957002,0.020873079898823477,-0.05289277751351129,0.026990349914139955,-0.056691976850917314,-0.027021719365340147,0.005746413847340648,14.599015054930401,-0.0130378803232851,0.00391426340628875,-0.0483287414791498,-0.0313765977495759,-0.23837103545767102,0.0715643185913231,-0.9878863510927071,-0.5236748533773891,0.8174866726347371,0.9446763602214,0.35166927658865504,0.6144639665518841,0.421355678376986,0.7427449456544781,0,0,0,0
"Isoform 2 of Spectrin beta chain, non-erythrocytic 1",Sptbn1,Q62261-2,"Isoform 2 of Spectrin beta chain, non-erythrocytic 1 OS=Mus musculus GN=Sptbn1",20742,Spnb2; Sptbn1,ENSMUSG00000020315.18,False,False,False,69,149,579,1,1,11,Phospho [S2089; S2124],0,,170.9,174.8,109.4,146.7,161.7,140.7,78.4,105.5,144.6,162.0,160.24359519152998,165.49216477521148,119.10794893539278,140.85279147887437,159.7277524161644,127.00183435154963,94.38773152636152,115.94822069165342,144.26157673080488,153.67232539649362,0.23500187386114568,0.28149809350084176,-0.19299512287158205,0.04892333515604541,0.23035017948787573,-0.10041548604704875,-0.5285935647148596,-0.2317841398002125,0.08342227641882616,0.17459255500896198,7.08912101054183,0.32324808925681703,-0.0318018091584884,-0.0990913842876102,-0.454141282702915,1.6958048554481202,-0.166836755344755,-0.581206964809443,-2.1749048775433097,0.127728126883751,0.8715699500087242,0.576841456165426,0.0607849973558117,2.07896149595718,0.180232399439317,0,0,0,0
Laminin subunit alpha-2,Lama2,Q60675,Laminin subunit alpha-2 OS=Mus musculus GN=Lama2 PE=1 SV=2,16773,Lama2,ENSMUSG00000019899.16,False,False,False,52,146,563,36,97,10,,0,,9494.4,8630.1,7620.4,8743.7,8624.4,9362.4,6653.4,7334.6,7894.6,8371.8,8902.380281957065,8170.56024729149,8296.619872644123,8395.191225997505,8519.208583413532,8450.902444441708,8010.195573182317,8060.9840709478785,7876.1234001314815,7941.444282434352,0.10856928989178272,-0.015186833708533243,0.006901847865913524,0.023941347647994604,0.045097573683200665,0.033483570688646935,-0.04378437242302091,-0.0346658684415857,-0.06813612463480645,-0.05622043056959214,13.0114061243153,-0.0478570736814703,-0.00109135931587545,-0.0864355758983812,-0.0396698615327864,-0.8439185487882729,-0.0192451877895907,-1.7041268911569198,-0.6385934427756579,0.42282921766729,0.9851090544036859,0.126121659472047,0.540640634164222,1.22812528813059,0.36021308483906395,0,0,0,0
"Aconitate hydratase, mitochondrial",Aco2,Q99KI0,"Aconitate hydratase, mitochondrial OS=Mus musculus GN=Aco2 PE=1 SV=1",11429,Aco2,ENSMUSG00000022477.12,True,True,False,72,70,1449,70,70,15,Acetyl [K50(100); K138(100); K401(100); K409(100); K465(100); K521(100); K523(100); K605(100); K689(100); K723(100); K739(99.7)]; Phospho [T235; S237],0,,28859.7,27911.2,26171.0,29074.0,28385.9,30234.0,22965.1,24915.9,26943.0,29154.7,27060.164330889398,26424.97087799704,28493.365005376272,27915.16059616083,28039.678462028456,27290.500780275423,27648.2613938271,27383.452814513435,26879.942336501215,27655.991019982423,-0.02185252328275311,-0.05612124215126535,0.052602887099270745,0.02302573216100079,0.029446681882125958,-0.009624255531099024,0.009165638473056958,-0.004718754493739041,-0.031493080602274404,0.009568916445658715,14.7457355033676,-0.00865166435442788,-0.0346931664664734,-0.00042401343853803997,-0.0264655155505835,-0.167185237168059,-0.670412654281923,-0.0091607892260276,-0.466861432928859,0.8713044767187379,0.5211639162900751,0.99291146813411,0.652844595390261,0.189609543832119,0.9005868881645329,0,0,0,0
"60 kDa heat shock protein, mitochondrial",Hspd1,P63038,"60 kDa heat shock protein, mitochondrial OS=Mus musculus GN=Hspd1 PE=1 SV=1",15510,Hspd1,ENSMUSG00000025980.14,True,True,False,87,65,994,17,65,1,Acetyl [K202(100); K233(100); K301(100); K359(100); K396(100); K473(100)]; Phospho [S232],0,,19638.7,21550.2,17825.7,20660.6,19846.5,21975.4,15013.2,17525.5,21007.2,22616.8,18414.13629542364,20402.68449278468,19407.518878771763,19837.10418287956,19604.433137460772,19835.93539878496,18074.76901723942,19261.14257565471,20958.034541489378,21454.174376712446,-0.09739812106411527,0.050547136863398734,-0.021596160151878152,0.00998958561732266,-0.007031924195041839,0.009904580836472832,-0.12423464042715437,-0.032518564359433455,0.08929157521287046,0.12304653166756196,14.265924230648801,0.11710487730234401,-0.0242945454953336,0.0827555622912008,-0.0586438605064767,1.59884151310546,-0.33169521863451096,1.26323058739032,-0.730907404582947,0.147886958960626,0.748501329134173,0.241497726445138,0.48534680041507294,0.977602338929465,0.44928439007993104,0,0,0,0
"Creatine kinase S-type, mitochondrial",Ckmt2,Q6P8J7,"Creatine kinase S-type, mitochondrial OS=Mus musculus GN=Ckmt2 PE=1 SV=1",76722,Ckmt2,ENSMUSG00000021622.3,True,False,False,76,38,1156,28,34,13,Acetyl [K276(100); K408(100)]; Phospho [T69; S343],0,,13552.1,15806.4,14323.0,15623.2,15402.3,21276.3,13252.9,14635.4,15574.6,16287.8,12707.063934436124,14964.733142465117,15593.995910435382,15000.486242895366,15214.438843781627,19204.89785510928,15955.49958094026,16084.820749863738,15538.149052224022,15450.519145635855,-0.286702899814097,-0.050767070487205856,0.008657038497224434,-0.04732435615223807,-0.02689249908007696,0.3091406678459254,0.04172015859816369,0.05336623581019673,0.0034810333160208984,-0.004678308533909714,13.920046002345801,-0.158040759691271,-0.0724958829851996,0.12699396413212802,0.21253884083819896,-1.51932958519641,-0.696941346267357,1.36496329364268,1.86522217816508,0.16653396996974,0.505259311225763,0.208808062507867,0.098508454865696,2.59936899591212,0.12333940901017999,0,0,0,0
Myosin-9,Myh9,Q8VDD5,Myosin-9 OS=Mus musculus GN=Myh9 PE=1 SV=4,17886,Myh9,ENSMUSG00000022443.16,False,False,False,47,92,359,67,71,15,Phospho [S1943],0,,5569.6,5551.2,4762.0,5310.3,5308.4,5555.4,4645.0,4993.4,5454.6,5448.2,5222.309700285228,5255.607008582116,5184.570866822124,5098.640617520563,5243.653685380131,5014.541510707881,5592.232307907516,5487.922703333669,5441.8340002479135,5168.13310632825,-0.012611331825105765,-0.0034419473762046238,-0.02307476824023702,-0.04718669678026366,-0.006726942017085236,-0.07118155016220484,0.08612494459351616,0.05896081287121824,0.046793600132859936,-0.02765612119649319,12.363083633275599,0.0185610667202045,0.0139141369181637,0.0390754464163781,0.0344285166143372,0.30281999874857396,0.22700629159202698,0.712755498390123,0.512754298176753,0.7696240203109291,0.8260182453912759,0.495924843861128,0.621749314439769,0.30376510658404304,0.822087666175787,0,0,0,0
"Cytochrome b-c1 complex subunit 2, mitochondrial",Uqcrc2,Q9DB77,"Cytochrome b-c1 complex subunit 2, mitochondrial OS=Mus musculus GN=Uqcrc2 PE=1 SV=1",67003,Uqcrc2,ENSMUSG00000030884.12,True,True,False,71,32,496,20,32,7,Phospho [T24; S25; S226; S228; S367; S368]; Acetyl [K98(100); K159(100); K250(100); K375(100)],0,,7997.2,7606.0,6387.6,7689.1,7500.3,8184.3,5587.3,6594.1,7322.6,7865.2,7498.5376212153515,7200.9920210541095,6954.423534001051,7382.62575978332,7408.819180253296,7387.499025468285,6726.690973944384,7247.148455571865,7305.462114585006,7460.886257459886,0.04792601284489173,-0.010487584721362353,-0.060752321257053765,0.025450774124847086,0.030560370580133167,0.02640278185585565,-0.10878627123940099,-0.0012698053367810047,0.010292281967457129,0.04066376118141868,12.8244675377814,0.0577538239624698,-0.0357768700636587,0.0243333769818683,-0.0691973170442601,0.9659138935053722,-0.5983564981442759,0.45500383704561503,-1.05646788864985,0.361913444516221,0.5658810482923101,0.661000744424793,0.32110804251974895,0.463567370305605,0.715424274940355,0,0,0,0
Microtubule-associated protein (Fragment),Map4,A0A0G2JFH2,Microtubule-associated protein (Fragment) OS=Mus musculus GN=Map4 PE=1 SV=1,,,ENSMUSG00000032479.15,False,False,False,48,61,325,36,36,9,Phospho [S18; S72; S266; S430; S432; S570; S578; S594; T1113; T1118; T1119; S1128; T1220; S1221; S1223; T1245; S1246; S1248; S1362],0,,1080.5,1041.2,909.8,1061.0,1127.5,897.6,859.1,854.9,894.3,986.8,1013.1258315064257,985.757677139303,990.5339299947015,1018.710373272568,1113.7479335140715,810.2121287416558,1034.292093804811,939.5652499459195,892.2069714409322,936.0731524769128,0.06263463548989812,0.023126211962376075,0.030099565185537358,0.07056520684280443,0.19924402060234137,-0.2598071471167671,0.092464939507229,-0.046113473306595765,-0.12072840826194664,-0.05148555090488216,9.921963018983812,0.0108952929802992,-0.0962844761766295,-0.11139594837041099,-0.21857571752733998,0.111293063884643,-0.9835251220505259,-1.2721947154028401,-2.03817033007337,0.914080251115794,0.35368503060127293,0.23845312659328896,0.0752947199131859,2.0510040233121596,0.184110563633627,0,0,0,0
Alpha-enolase,Eno1,P17182,Alpha-enolase OS=Mus musculus GN=Eno1 PE=1 SV=3,13806,Eno1; Gm5506; Eno1b,ENSMUSG00000059040.4,False,False,False,83,35,563,0,17,4; 18,Phospho [S40; T41; S362],0,,2476.4,2885.4,2349.6,2756.4,2804.7,3499.0,2172.8,2560.9,2648.1,2772.7,2321.985015402603,2731.756820608668,2558.0990568427683,2646.5346587073573,2770.4912009994823,3158.3469679891414,2615.8885594448766,2814.5194158223244,2641.9023605867524,2630.168250783073,-0.20770111586495688,0.026769283603977456,-0.06798764733241391,-0.018955230411391355,0.047082007217882804,0.23610989285050366,-0.03575869657846198,0.06982882272723501,-0.021482629418438037,-0.02790468679392788,11.388844062535,-0.0933617626310603,-0.097036548267706,0.0897869953694208,0.0861122097327751,-0.962667834921779,-1.00055912824077,1.03508463979169,0.8105532092209621,0.363445596896346,0.34586121530747493,0.33040840412467404,0.44068214771907704,1.21850892365177,0.363233914352469,0,0,0,0
Complement C3,C3,P01027,Complement C3 OS=Mus musculus GN=C3 PE=1 SV=3,12266,C3,ENSMUSG00000024164.15,False,False,False,46,70,234,44,70,17,,0,,4115.7,4336.7,3998.3,4030.7,3881.4,5764.7,5257.0,5205.0,4873.5,7362.7,3859.067084434055,4105.7772939397,4353.101574299643,3870.043262535098,3834.058739815093,5203.464637429838,6329.034497883705,5720.478565877308,4862.09401243138,6984.2174703503915,-0.31599221677329403,-0.22658896535452122,-0.14220065604496668,-0.31189464599257377,-0.3253719000580997,0.1152281967846136,0.39774109142159375,0.25189150547180716,0.01733344919813362,0.5398541413473072,12.230028624749401,0.0132083879026492,0.0903726603010782,0.497953644730011,0.57511791712844,0.08985474661002399,0.6147920966341729,3.7873472937337596,3.57155616259484,0.9305750436116691,0.555489790528994,0.0051679197050372395,0.007077148439757209,9.11609217758954,0.0055942598818139394,0,0,0,0
"Lon protease homolog, mitochondrial",Lonp1,Q8CGK3,"Lon protease homolog, mitochondrial OS=Mus musculus GN=Lonp1 PE=1 SV=2",74142,Lonp1,ENSMUSG00000041168.9,True,True,False,63,57,242,53,55,17,,0,,5184.6,5617.3,4731.2,5370.4,5260.7,5530.2,4400.0,4687.3,5274.0,5604.4,4861.316229549481,5318.187283705923,5151.037733118193,5156.345135365691,5196.53548012193,4991.794913510588,5297.270646887636,5151.508008037792,5261.656678272925,5316.303583037708,-0.08833170695312553,0.0412558918906214,-0.004815583384260691,-0.0033298592820560913,0.00787141010330572,-0.050120029022263424,0.035570528628870335,-0.0046838754914979575,0.025838424379184488,0.040744799131216425,12.335462976382301,0.0279078662030052,-0.0195679082262039,0.0379302488218887,-0.00954552560732047,0.48493402980295597,-0.34001684406547905,0.736879928888943,-0.15141372826014599,0.640508496163573,0.7424545803375059,0.481898357020552,0.8833360010088169,0.192139547355349,0.8988782550799441,0,0,0,0
Sodium/potassium-transporting ATPase subunit alpha-2,Atp1a2,Q6PIE5,Sodium/potassium-transporting ATPase subunit alpha-2 OS=Mus musculus GN=Atp1a2 PE=1 SV=1,98660,Atp1a2,ENSMUSG00000007097.14,False,False,False,49,53,301,1,32,1,Phospho [S214; S215; S373; T376; T378],0,,3139.7,2783.1,2745.6,2904.7,2846.4,2767.7,2585.3,2616.1,2999.6,2946.3,2943.9251949844743,2634.9041406515503,2989.2393473218867,2788.9236769508275,2811.6825879862113,2498.2443278946976,3112.507682590592,2875.186162572839,2992.579706512602,2794.844273553637,0.05241931112950304,-0.10757122518007556,0.07445671580436297,-0.025613248502326158,-0.013887964749669024,-0.18440712272123783,0.13275569627287886,0.018333668798600655,0.07606797154338807,-0.02255380239540905,11.4711059865729,0.0497749925397155,0.0261855405439331,0.017514345397597,-0.00607510659818544,0.507535002715204,0.267003121707351,0.19966581362834698,-0.0565481075562175,0.6252469814110021,0.7961090221134101,0.846641428100894,0.956269092132802,0.114339592897355,0.9492605255311429,0,0,0,0
"Malate dehydrogenase, mitochondrial",Mdh2,P08249,"Malate dehydrogenase, mitochondrial OS=Mus musculus GN=Mdh2 PE=1 SV=3",17448,Mdh2,ENSMUSG00000019179.10,True,True,False,76,37,1083,23,37,5,Phospho [S210; T213; T235; S246]; Acetyl [K157(100); K185(100); K203(100); K239(100); K296(100); K301(100); K314(100); K335(100)],0,,18880.7,19097.7,16305.5,19122.1,18764.7,19550.4,13925.2,16801.8,17963.8,19588.8,17703.40109849456,18080.776402903637,17752.41920809915,18359.926134547946,18535.82780311441,17647.026739918525,16764.898457281754,18465.770752767985,17921.757344929687,18581.829924239715,-0.02184371640622551,0.008586362073316423,-0.017854626429778975,0.03068998704746484,0.044446279333826055,-0.026445136047808404,-0.1004265225313894,0.03898321374577307,-0.004158157512604177,0.04802231672743318,14.133582647030599,0.0910516202764668,-0.0479387934448692,0.0379864512410943,-0.10100396248024199,1.84285164115566,-0.9702637241012679,0.8595802424478821,-1.86616690836762,0.101969255260531,0.359867882565477,0.414625333706521,0.0983647828896396,1.53405398652926,0.277832874158716,0,0,0,0
"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",Oxct1,Q9D0K2,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial OS=Mus musculus GN=Oxct1 PE=1 SV=1",67041,Oxct1,ENSMUSG00000022186.14,True,True,False,66,28,583,4,28,15,Acetyl [K185(100); K455(100); K463(100); K473],0,,8498.7,8713.5,7351.9,8244.1,8597.0,9497.9,6406.4,6892.9,7559.8,8323.8,7968.766778550357,8249.519323620167,8004.293690841993,7915.504418752476,8492.142779973812,8573.21053651445,7712.826061868397,7575.54019341704,7542.106969360572,7895.911741576132,-0.0031203202006153674,0.04683326529553078,0.0032973083806755454,-0.012795505090823056,0.08865183303333168,0.10235877808698035,-0.05021721882788199,-0.07612802737192048,-0.08250918241063232,-0.016370930894677116,12.963261079375599,-0.0844068265219526,-0.0222580794793892,-0.0740061313842695,-0.011857384341706,-1.32163120444976,-0.348514138052954,-1.2955537051347,-0.16948489005276002,0.222238171575073,0.736299704136028,0.230670895180525,0.869553037805968,1.0339590877954001,0.42724997877929705,0,0,0,0
Perilipin-4,Plin4,O88492,Perilipin-4 OS=Mus musculus GN=Plin4 PE=1 SV=2,57435,Plin4,ENSMUSG00000002831.13,False,False,False,80,45,242,4,45,17,Phospho [S55; T57; T1125; S1126; T1127; S1129],0,,5206.8,5050.6,4645.0,5126.7,4807.7,4956.9,4053.1,4512.8,4908.1,5311.4,4882.131956952945,4781.663200307111,5057.188508271475,4922.3585962831985,4749.060700625811,4474.3098272721845,4879.629013386427,4959.726353907996,4896.613034249402,5038.365364882321,0.006132448934492274,-0.02386632424442503,0.05695671570482652,0.017970922011008028,-0.03373664439353696,-0.11971368020478756,0.0053926266091668396,0.02888168342169095,0.010405347694593559,0.05157690446697494,12.2471631253302,0.0874485053255718,0.0209571413229028,0.0172136983961231,-0.0492776656065459,1.52153350435281,0.364637366408239,0.33485618496083397,-0.782687922281725,0.16598985093531898,0.724676785625255,0.74620227115737,0.45598212766938395,0.834516441715317,0.511095430075261,0,0,0,0
Isoform 2 of von Willebrand factor A domain-containing protein 8,Vwa8,Q8CC88-2,Isoform 2 of von Willebrand factor A domain-containing protein 8 OS=Mus musculus GN=Vwa8,219189,Vwa8,,True,True,False,56,56,233,1,1,14,,0,,32.8,81.9,60.4,74.1,70.9,83.9,41.4,62.4,85.9,82.9,30.754768415928513,77.53894905657792,65.75978167913824,71.14650203534144,70.03523590789152,75.73172638304915,49.84250108662457,68.57980067449454,85.69895879098299,78.63849244055136,-1.0814280787748478,0.2526829900633141,0.014967318083003,0.1285546362105512,0.10584275767579232,0.21865962557830443,-0.3848617269086807,0.07554551988955094,0.39703948502823394,0.2729974731547866,6.02416628611977,0.331628543356047,-0.388457953819348,0.519786749567033,-0.20029974760836103,0.920764186407305,-1.0785506222783199,1.6135288174748301,-0.5076756044221861,0.383658957396761,0.31171876717852803,0.144657158650668,0.6251526256876079,0.9578860146065308,0.45729068236683895,0,0,0,0
BAG family molecular chaperone regulator 3,Bag3,Q9JLV1,BAG family molecular chaperone regulator 3 OS=Mus musculus GN=Bag3 PE=1 SV=2,29810,Bag3,ENSMUSG00000030847.8,False,False,False,78,40,376,40,40,7,Phospho [S136; S138; S177; S179; S270; S274; S289; T291; S353; S357; S360; S380; S382; S386; S390; S404; T420; T560],0,,3173.3,3203.0,2824.5,3069.0,2812.3,2998.4,2644.4,2432.2,2965.4,2989.9,2975.4300797032306,3032.445101687656,3075.140783985529,2946.6749628402554,2777.998504143347,2706.4840093794346,3183.6596587794693,2673.073576931179,2958.459748530628,2836.20299816652,0.030920361125726714,0.058303672680763086,0.07847460557708175,0.016910075854976725,-0.06813203238341536,-0.10575799060592139,0.1285082615368882,-0.12367830623918685,0.02266841170196976,-0.038217059248871976,11.507962139523402,-0.0577841200608464,0.0815105247254166,-0.10230853105655902,0.0369861137297036,-0.725707193564538,1.02368564377492,-1.4365468013275702,0.424034313288026,0.48836227132984295,0.33545055058940804,0.18815764465075102,0.6825284692243411,0.7626224632150022,0.545564756028433,0,0,0,0
